match_id,duration,game_mode,start_time,kills,deaths,assists,party_size,hero,team,win,ranked,avg_win_rate_20,avg_kills_20,avg_deaths_20,avg_assists_20,max_kills_20,max_deaths_20,max_assists_20,account_id
986482748,2331,22,1414404191,8,9,14,,Witch Doctor,dire,0,1,0.35,5.8,8.4,9.0,22.0,12.0,23.0,100501459
986557321,3229,22,1414407014,7,9,12,,Weaver,radiant,0,1,0.35,6.15,8.35,9.3,22.0,12.0,23.0,100501459
988249115,2529,22,1414484219,5,3,13,,Weaver,radiant,1,1,0.4,6.35,8.45,9.95,22.0,12.0,23.0,100501459
1011061666,2633,22,1415399498,5,9,14,,Witch Doctor,radiant,1,1,0.4,6.0,8.3,9.85,22.0,12.0,23.0,100501459
1011111651,2489,22,1415402516,3,9,12,,Witch Doctor,radiant,1,1,0.4,5.9,8.6,9.95,22.0,12.0,23.0,100501459
1011411765,3388,22,1415420000,5,11,8,,Witch Doctor,dire,0,1,0.4,6.1,8.7,9.8,22.0,12.0,23.0,100501459
1012312888,2908,1,1415449219,4,7,9,,Mirana,radiant,0,0,0.4,5.2,8.55,9.9,12.0,12.0,23.0,100501459
1014276162,3498,1,1415518250,5,14,14,,Doom,dire,1,0,0.45,5.35,9.0,10.15,12.0,14.0,23.0,100501459
1016518631,1526,1,1415606486,1,9,2,,Shadow Shaman,radiant,0,0,0.4,4.9,9.0,9.1,12.0,14.0,14.0,100501459
1026608563,2811,22,1416047517,3,13,12,,Weaver,radiant,0,1,0.35,4.95,9.15,9.15,12.0,14.0,14.0,100501459
1031312395,3101,22,1416222220,14,6,14,,Weaver,dire,1,1,0.4,5.45,9.1,9.35,14.0,14.0,14.0,100501459
1035043668,2581,22,1416394242,8,10,12,,Witch Doctor,dire,0,1,0.35,5.65,9.3,9.4,14.0,14.0,14.0,100501459
1059373791,2687,1,1417304342,9,7,17,,Axe,radiant,1,0,0.4,6.0,9.05,10.05,14.0,14.0,17.0,100501459
1059886863,2421,1,1417328821,8,7,2,,Axe,radiant,0,0,0.35,6.1,8.9,9.75,14.0,14.0,17.0,100501459
1060664741,2687,1,1417350801,5,9,17,,Axe,radiant,1,0,0.4,5.75,8.75,10.25,14.0,14.0,17.0,100501459
1062598428,1247,1,1417431793,0,6,0,,Axe,radiant,0,0,0.4,5.65,8.55,10.05,14.0,14.0,17.0,100501459
1062636599,2270,1,1417433117,5,10,4,,Witch Doctor,dire,0,0,0.4,5.85,8.6,9.9,14.0,14.0,17.0,100501459
1064526702,2479,1,1417516371,8,10,17,,Axe,radiant,1,0,0.45,6.0,8.75,10.4,14.0,14.0,17.0,100501459
1066664448,2614,1,1417607285,10,7,8,,Witch Doctor,dire,1,0,0.5,6.2,8.6,10.25,14.0,14.0,17.0,100501459
1072004310,2861,1,1417819788,4,9,13,,Witch Doctor,dire,0,0,0.45,5.85,8.7,10.7,14.0,14.0,17.0,100501459
1072412520,800,1,1417842373,2,0,6,,Witch Doctor,dire,1,0,0.5,5.55,8.25,10.3,14.0,14.0,17.0,100501459
1073221222,2425,1,1417867541,3,8,14,,Meepo,dire,1,0,0.55,5.35,8.2,10.4,14.0,14.0,17.0,100501459
1075746928,3016,1,1417951288,3,9,14,,Axe,dire,0,0,0.5,5.25,8.5,10.45,14.0,14.0,17.0,100501459
1077947969,2080,1,1418039121,2,7,16,,Witch Doctor,radiant,1,0,0.5,5.1,8.4,10.55,14.0,14.0,17.0,100501459
1085759201,2356,22,1418383860,4,9,6,,Axe,dire,0,1,0.45,5.15,8.4,10.25,14.0,14.0,17.0,100501459
1085926441,2458,1,1418388736,7,2,8,,Axe,radiant,1,0,0.5,5.25,7.95,10.25,14.0,14.0,17.0,100501459
1088197727,3127,22,1418471802,10,12,20,,Witch Doctor,radiant,1,1,0.55,5.55,8.2,10.8,14.0,14.0,20.0,100501459
1089537940,3266,1,1418509858,16,10,15,,Axe,radiant,0,0,0.5,6.1,8.0,10.85,16.0,13.0,20.0,100501459
1090518948,3024,1,1418551850,3,14,4,,Silencer,dire,0,0,0.5,6.2,8.25,10.95,16.0,14.0,20.0,100501459
1090649531,3320,1,1418555598,14,14,20,,Witch Doctor,dire,1,0,0.55,6.75,8.3,11.35,16.0,14.0,20.0,100501459
1092734737,2727,1,1418642579,10,9,13,,Outworld Destroyer,dire,1,0,0.55,6.55,8.45,11.3,16.0,14.0,20.0,100501459
1094756357,2942,1,1418729854,14,14,11,,Axe,radiant,0,0,0.55,6.85,8.65,11.25,16.0,14.0,20.0,100501459
1096867834,978,1,1418818636,1,3,2,,Drow Ranger,radiant,1,0,0.55,6.45,8.45,10.5,16.0,14.0,20.0,100501459
1098949036,3129,1,1418902658,0,11,2,,Treant Protector,dire,0,0,0.55,6.05,8.65,10.5,16.0,14.0,20.0,100501459
1102955536,3232,22,1419049979,21,8,15,,Axe,radiant,1,1,0.55,6.85,8.6,10.4,21.0,14.0,20.0,100501459
1148672825,2406,22,1420713649,7,4,8,,Axe,radiant,1,1,0.6,7.2,8.5,10.8,21.0,14.0,20.0,100501459
1150794082,2274,22,1420794212,4,12,5,,Axe,dire,0,1,0.6,7.15,8.6,10.85,21.0,14.0,20.0,100501459
1150888941,2828,22,1420797331,13,8,16,,Witch Doctor,radiant,1,0,0.6,7.4,8.5,10.8,21.0,14.0,20.0,100501459
1151295394,2494,22,1420808326,17,10,8,,Axe,dire,0,0,0.55,7.75,8.65,10.8,21.0,14.0,20.0,100501459
1151426543,2718,22,1420811381,8,15,12,,Axe,radiant,0,0,0.55,7.95,8.95,10.75,21.0,15.0,20.0,100501459
1153041769,2653,22,1420872206,15,16,9,,Axe,radiant,0,0,0.5,8.6,9.75,10.9,21.0,16.0,20.0,100501459
1158190406,2277,22,1421060836,2,14,2,,Earth Spirit,dire,0,0,0.45,8.55,10.05,10.3,21.0,16.0,20.0,100501459
1160260869,2669,22,1421147764,13,8,13,,Axe,dire,1,0,0.5,9.05,10.0,10.25,21.0,16.0,20.0,100501459
1162245588,2125,22,1421232086,0,8,7,,Earth Spirit,radiant,1,0,0.5,8.95,10.05,9.8,21.0,16.0,20.0,100501459
1162322175,2563,22,1421234786,4,11,9,,Doom,radiant,0,0,0.5,8.95,10.15,9.95,21.0,16.0,20.0,100501459
1164303616,2799,22,1421317650,4,7,19,,Doom,radiant,1,1,0.5,8.8,10.4,10.5,21.0,16.0,20.0,100501459
1168081220,2640,1,1421459136,6,8,2,,Axe,dire,0,0,0.45,8.6,10.2,9.6,21.0,16.0,20.0,100501459
1168136386,2158,1,1421462203,15,5,8,,Axe,dire,1,0,0.5,8.55,9.95,9.25,21.0,16.0,20.0,100501459
1186781850,2241,1,1422159745,9,8,12,,Axe,radiant,1,0,0.55,8.85,9.65,9.65,21.0,16.0,20.0,100501459
1188123738,1827,1,1422197089,7,6,6,,Axe,dire,1,0,0.55,8.5,9.25,8.95,21.0,16.0,19.0,100501459
1188212700,3393,1,1422199250,22,12,17,,Axe,radiant,1,0,0.55,9.1,9.4,9.15,22.0,16.0,19.0,100501459
1203107264,2276,1,1422748071,5,9,3,,Axe,radiant,0,0,0.55,8.65,9.15,8.75,22.0,16.0,19.0,100501459
1206409532,3754,1,1422866426,10,5,10,,Axe,radiant,1,0,0.55,9.1,9.25,9.15,22.0,16.0,19.0,100501459
1208967658,1979,1,1422960678,2,9,8,,Axe,dire,0,0,0.55,9.2,9.15,9.45,22.0,16.0,19.0,100501459
1209053294,2234,1,1422963032,8,10,13,,Axe,radiant,0,0,0.5,8.55,9.25,9.35,22.0,16.0,19.0,100501459
1211040549,2724,1,1423038182,12,6,10,,Axe,dire,1,0,0.5,8.8,9.35,9.45,22.0,16.0,19.0,100501459
1213682721,1947,1,1423132136,9,3,10,,Axe,radiant,1,0,0.55,9.05,8.9,9.7,22.0,16.0,19.0,100501459
1220316929,2765,22,1423348269,18,6,11,,Axe,dire,1,1,0.55,9.3,8.8,9.45,22.0,16.0,19.0,100501459
1220424164,2404,22,1423354063,16,4,12,,Axe,radiant,1,1,0.6,9.25,8.5,9.65,22.0,16.0,19.0,100501459
1221611081,2586,22,1423394415,7,9,16,,Witch Doctor,dire,0,1,0.6,9.2,8.2,9.85,22.0,16.0,19.0,100501459
1223781704,3242,22,1423472501,5,13,8,,Axe,radiant,1,1,0.65,8.7,8.05,9.8,22.0,14.0,19.0,100501459
1231156180,1753,22,1423735436,1,11,3,,Chaos Knight,dire,0,1,0.65,8.65,7.9,9.85,22.0,13.0,19.0,100501459
1231247042,2771,1,1423738128,7,5,12,,Axe,radiant,1,0,0.65,8.35,7.75,9.8,22.0,13.0,19.0,100501459
1237563769,1055,1,1423919934,0,5,4,,Axe,dire,0,0,0.6,8.35,7.6,9.65,22.0,13.0,19.0,100501459
1239257439,2619,1,1423964988,9,6,14,,Axe,radiant,1,0,0.65,8.6,7.35,9.9,22.0,13.0,19.0,100501459
1240661757,1091,1,1424000843,1,1,2,,Weaver,dire,0,0,0.6,8.45,7.05,9.05,22.0,13.0,17.0,100501459
1243532719,1199,22,1424081839,1,5,2,,Witch Doctor,dire,0,1,0.6,8.2,6.9,9.05,22.0,13.0,17.0,100501459
1243643131,992,1,1424084242,0,5,1,,Razor,dire,0,0,0.55,7.45,6.9,8.7,22.0,13.0,17.0,100501459
1246967601,1114,1,1424173055,6,5,2,,Axe,radiant,0,0,0.5,7.3,6.75,8.2,22.0,13.0,17.0,100501459
1247072882,3213,1,1424174577,10,8,11,,Axe,dire,1,0,0.5,7.45,6.85,8.45,22.0,13.0,17.0,100501459
1250300459,3526,1,1424263237,12,11,12,,Axe,radiant,0,0,0.45,6.95,6.8,8.2,18.0,13.0,16.0,100501459
1273445778,3007,1,1424865863,1,5,3,,Anti-Mage,dire,0,0,0.45,6.75,6.6,8.2,18.0,13.0,16.0,100501459
1276116194,2171,22,1424947768,3,9,7,,Omniknight,dire,0,0,0.4,6.4,6.8,8.05,18.0,13.0,16.0,100501459
1281844390,2808,22,1425110962,0,9,7,,Omniknight,radiant,1,0,0.45,6.3,6.8,8.0,18.0,13.0,16.0,100501459
1282384937,1582,22,1425122991,9,5,23,,Zeus,radiant,1,0,0.5,6.35,6.55,8.5,18.0,13.0,23.0,100501459
1282513870,1650,1,1425125103,7,7,6,,Abaddon,dire,0,0,0.45,6.1,6.6,8.3,18.0,13.0,23.0,100501459
1284342319,2306,1,1425166459,13,10,14,,Axe,radiant,0,0,0.4,6.3,6.95,8.5,18.0,13.0,23.0,100501459
1284422002,1933,22,1425170103,3,8,12,,Warlock,dire,1,0,0.4,5.55,7.05,8.55,16.0,13.0,23.0,100501459
1288610119,2230,22,1425289054,7,8,6,,Lich,radiant,1,0,0.4,5.1,7.25,8.25,13.0,13.0,23.0,100501459
1288748173,1776,22,1425292908,2,8,8,,Luna,dire,0,1,0.4,4.85,7.2,7.85,13.0,13.0,23.0,100501459
1288826836,2781,22,1425295153,2,6,9,,Dark Seer,radiant,0,1,0.35,4.7,6.85,7.9,13.0,11.0,23.0,100501459
1291212171,4230,22,1425377731,18,12,19,,Axe,dire,0,1,0.35,5.55,6.9,8.7,18.0,12.0,23.0,100501459
1306048125,3446,1,1425865215,13,5,7,,Axe,radiant,0,0,0.3,5.85,6.9,8.45,18.0,12.0,23.0,100501459
1306619164,2269,1,1425890057,11,9,9,,Axe,radiant,0,0,0.3,6.4,7.1,8.7,18.0,12.0,23.0,100501459
1306715819,3337,1,1425892837,6,12,7,,Witch Doctor,radiant,0,0,0.25,6.25,7.4,8.35,18.0,12.0,23.0,100501459
1311565904,2205,1,1426071462,20,6,17,,Axe,radiant,1,0,0.3,7.2,7.65,9.1,20.0,12.0,23.0,100501459
1313724688,2973,1,1426153530,9,5,11,,Axe,radiant,1,0,0.35,7.6,7.65,9.55,20.0,12.0,23.0,100501459
1317765925,1684,1,1426286490,6,7,0,,Axe,radiant,0,0,0.35,7.9,7.75,9.5,20.0,12.0,23.0,100501459
1317824379,3391,1,1426288773,7,10,10,,Axe,radiant,1,0,0.4,7.95,8.0,9.9,20.0,12.0,23.0,100501459
1319391009,2135,1,1426337451,7,4,6,,Axe,dire,1,0,0.4,7.8,7.8,9.65,20.0,12.0,23.0,100501459
1335741514,2750,1,1426895265,10,9,5,,Axe,radiant,0,0,0.4,7.7,7.7,9.3,20.0,12.0,23.0,100501459
1335792968,3507,1,1426898486,8,13,20,,Axe,dire,1,0,0.45,8.05,8.1,10.15,20.0,13.0,23.0,100501459
1338638966,2570,1,1426977630,2,7,13,,Tiny,radiant,1,0,0.5,8.0,8.0,10.45,20.0,13.0,23.0,100501459
1338691986,1929,1,1426980521,2,9,3,,Axe,dire,0,0,0.45,8.1,8.0,10.25,20.0,13.0,23.0,100501459
1340216445,2186,1,1427027135,4,9,3,,Axe,radiant,0,0,0.4,7.85,8.2,9.25,20.0,13.0,20.0,100501459
1340335030,1952,1,1427029639,12,4,16,,Axe,radiant,1,0,0.45,8.1,8.05,9.75,20.0,13.0,20.0,100501459
1342663133,2621,1,1427110892,10,7,13,,Axe,radiant,1,0,0.5,7.95,7.9,9.7,20.0,13.0,20.0,100501459
1344848581,4737,1,1427187973,4,10,27,,Axe,dire,1,0,0.5,8.0,8.0,10.45,20.0,13.0,27.0,100501459
1347715801,1435,1,1427282071,4,2,13,,Ancient Apparition,radiant,1,0,0.5,7.85,7.7,10.8,20.0,13.0,27.0,100501459
1354298380,2719,1,1427499857,12,9,10,,Axe,dire,1,0,0.55,8.35,7.75,10.9,20.0,13.0,27.0,100501459
1357236842,2157,1,1427585579,3,14,4,,Axe,dire,0,0,0.55,8.4,8.15,10.65,20.0,14.0,27.0,100501459
1357286507,3692,1,1427588477,12,13,15,,Axe,dire,0,0,0.55,8.1,8.2,10.45,20.0,14.0,27.0,100501459
1358509945,3076,1,1427626775,3,10,13,,Legion Commander,dire,1,0,0.6,7.6,8.45,10.75,20.0,14.0,27.0,100501459
1360911737,2429,1,1427710661,7,7,5,,Axe,dire,0,0,0.6,7.4,8.35,10.55,20.0,14.0,27.0,100501459
1361011350,3092,1,1427713478,9,7,3,,Sniper,dire,0,0,0.6,7.55,8.1,10.35,20.0,14.0,27.0,100501459
1370920843,3444,1,1428068279,16,12,17,,Axe,dire,1,0,0.6,7.35,8.4,10.35,16.0,14.0,27.0,100501459
1372096346,5003,1,1428103899,13,11,8,,Axe,dire,0,0,0.55,7.55,8.7,10.2,16.0,14.0,27.0,100501459
1372860109,2480,1,1428133833,7,6,15,,Axe,radiant,1,0,0.6,7.6,8.65,10.95,16.0,14.0,27.0,100501459
1377730684,2457,1,1428277231,0,17,5,,Earthshaker,radiant,0,0,0.55,7.25,9.0,10.7,16.0,17.0,27.0,100501459
1377768069,2521,1,1428279921,7,5,6,,Chen,radiant,0,0,0.5,7.25,9.05,10.7,16.0,17.0,27.0,100501459
1383029191,2467,1,1428484826,11,8,19,,Axe,dire,1,0,0.55,7.3,9.0,11.4,16.0,17.0,27.0,100501459
1390151635,2301,1,1428743618,3,11,3,,Axe,dire,0,0,0.5,7.05,8.9,10.55,16.0,17.0,27.0,100501459
1390252392,2583,1,1428746206,6,9,6,,Outworld Destroyer,radiant,1,0,0.5,7.25,9.0,10.2,16.0,17.0,27.0,100501459
1396791697,2953,1,1428969443,4,12,7,,Phantom Assassin,radiant,0,0,0.5,7.35,9.15,10.4,16.0,17.0,27.0,100501459
1396831475,2375,1,1428972799,1,4,12,,Beastmaster,radiant,1,0,0.55,7.2,8.9,10.85,16.0,17.0,27.0,100501459
1397612916,2667,1,1429008708,8,10,4,,Axe,radiant,0,0,0.5,7.0,9.2,10.25,16.0,17.0,27.0,100501459
1404297489,2609,22,1429274307,11,8,13,,Axe,radiant,1,1,0.5,7.05,9.25,10.25,16.0,17.0,27.0,100501459
1406308448,2495,1,1429345432,1,9,6,,Mirana,dire,0,0,0.45,6.9,9.2,9.2,16.0,17.0,19.0,100501459
1406420100,3018,1,1429348431,15,13,18,,Axe,radiant,0,0,0.4,7.45,9.75,9.45,16.0,17.0,19.0,100501459
1408311521,2578,1,1429404563,6,2,16,,Axe,dire,1,0,0.4,7.15,9.4,9.75,16.0,17.0,19.0,100501459
1413944523,3900,22,1429616043,3,10,18,,Silencer,radiant,1,1,0.45,7.15,9.2,10.45,16.0,17.0,19.0,100501459
1418306409,3006,1,1429790870,4,8,10,,Weaver,radiant,0,0,0.45,6.75,8.95,10.2,16.0,17.0,19.0,100501459
1421790318,3370,1,1429922606,5,3,15,,Weaver,dire,0,0,0.4,6.85,8.6,10.3,16.0,17.0,19.0,100501459
1424395332,1977,1,1430008946,3,7,6,,Weaver,dire,0,0,0.4,6.65,8.6,10.35,16.0,17.0,19.0,100501459
1427627753,2301,1,1430132109,9,4,8,,Weaver,dire,1,0,0.45,6.65,8.45,10.6,16.0,17.0,19.0,100501459
1427741127,3059,22,1430135588,2,11,10,,Silencer,dire,1,1,0.45,5.95,8.4,10.25,15.0,17.0,19.0,100501459
1440826824,3089,1,1430562247,19,3,18,,Axe,dire,1,0,0.5,6.25,8.0,10.75,19.0,17.0,19.0,100501459
1442745753,2238,1,1430609757,9,7,11,,Axe,radiant,0,0,0.45,6.35,8.05,10.55,19.0,17.0,19.0,100501459
1443609976,2296,1,1430639790,7,7,7,,Axe,radiant,1,0,0.5,6.7,7.55,10.65,19.0,13.0,19.0,100501459
1446722183,3038,1,1430733662,6,6,11,,Axe,dire,1,0,0.55,6.65,7.6,10.9,19.0,13.0,19.0,100501459
1449534977,1491,1,1430827448,3,6,0,,Axe,radiant,0,0,0.5,6.25,7.5,9.95,19.0,13.0,18.0,100501459
1454014447,1709,1,1430989935,6,2,7,,Axe,dire,1,0,0.55,6.4,7.05,10.15,19.0,13.0,18.0,100501459
1458409465,2041,1,1431125825,5,9,4,,Axe,radiant,0,0,0.5,6.35,7.05,10.05,19.0,13.0,18.0,100501459
1458446316,2994,1,1431128099,4,10,8,,Axe,dire,0,0,0.5,6.35,6.95,10.1,19.0,13.0,18.0,100501459
1461435271,2041,1,1431221271,9,5,15,,Axe,radiant,1,0,0.5,6.75,7.0,10.25,19.0,13.0,18.0,100501459
1461905876,1787,1,1431238293,11,4,9,,Axe,dire,1,0,0.55,6.9,6.7,10.5,19.0,13.0,18.0,100501459
1462123861,2955,1,1431244025,14,14,16,,Axe,radiant,0,0,0.5,7.05,7.0,10.65,19.0,14.0,18.0,100501459
1467454848,3052,1,1431429805,7,5,13,,Axe,radiant,1,0,0.55,7.35,6.8,11.0,19.0,14.0,18.0,100501459
1487339425,4793,1,1432110749,9,12,27,,Axe,radiant,0,0,0.55,7.05,6.75,11.45,19.0,14.0,27.0,100501459
1494020108,2616,1,1432340614,3,10,9,,Axe,dire,0,0,0.5,6.9,7.15,11.1,19.0,14.0,27.0,100501459
1494750426,1791,1,1432368336,9,5,9,,Axe,dire,1,0,0.5,7.2,6.9,10.65,19.0,14.0,27.0,100501459
1496760537,3835,1,1432425700,8,13,20,,Axe,radiant,0,0,0.5,7.4,7.15,11.15,19.0,14.0,27.0,100501459
1497118650,1721,1,1432441977,6,11,7,,Axe,dire,0,0,0.5,7.45,7.55,10.75,19.0,14.0,27.0,100501459
1514939738,2662,1,1433032563,7,4,9,,Axe,dire,1,0,0.55,7.65,7.4,10.9,19.0,14.0,27.0,100501459
1515815907,3157,1,1433061378,19,9,11,,Axe,radiant,1,0,0.55,8.15,7.65,11.05,19.0,14.0,27.0,100501459
1516204805,2153,1,1433070785,12,5,12,,Axe,radiant,1,0,0.55,8.65,7.35,11.15,19.0,14.0,27.0,100501459
1531349430,2950,1,1433586724,11,16,11,,Axe,radiant,0,0,0.5,8.25,8.0,10.8,19.0,16.0,27.0,100501459
1533021401,2094,1,1433634236,6,11,7,,Axe,radiant,0,0,0.5,8.1,8.2,10.6,19.0,16.0,27.0,100501459
1544143015,3011,1,1434021029,7,12,9,,Axe,radiant,0,0,0.45,8.1,8.45,10.7,19.0,16.0,27.0,100501459
1548027780,2602,1,1434151101,7,15,9,,Axe,dire,0,0,0.4,8.15,8.9,10.6,19.0,16.0,27.0,100501459
1550753088,2596,1,1434238879,1,9,3,,Axe,radiant,0,0,0.4,8.05,9.05,10.75,19.0,16.0,27.0,100501459
1551133432,2580,1,1434256357,4,6,11,,Axe,dire,0,0,0.35,7.95,9.25,10.95,19.0,16.0,27.0,100501459
1551999929,2509,1,1434280494,4,11,4,,Axe,radiant,0,0,0.35,7.9,9.35,10.95,19.0,16.0,27.0,100501459
1552120484,2222,1,1434283436,9,12,8,,Witch Doctor,dire,0,0,0.35,8.15,9.45,10.95,19.0,16.0,27.0,100501459
1558730408,2875,1,1434531540,5,8,10,,Axe,radiant,0,0,0.3,7.95,9.6,10.7,19.0,16.0,27.0,100501459
1561658896,2165,1,1434627835,5,11,1,,Witch Doctor,dire,0,0,0.25,7.65,9.95,10.3,19.0,16.0,27.0,100501459
1561790247,2064,1,1434630673,4,6,12,,Witch Doctor,radiant,1,0,0.3,7.15,9.55,10.1,19.0,16.0,27.0,100501459
1569469528,1002,1,1434843404,2,1,4,,Witch Doctor,dire,1,0,0.3,6.9,9.35,9.65,19.0,16.0,27.0,100501459
1569497718,2415,1,1434844865,11,4,15,,Witch Doctor,dire,1,0,0.35,7.0,8.95,9.05,19.0,16.0,20.0,100501459
1608787715,2189,1,1436098130,5,3,8,,Axe,dire,1,0,0.4,7.1,8.6,9.0,19.0,16.0,20.0,100501459
1611265553,2116,22,1436182478,3,7,3,,Axe,dire,0,1,0.35,6.8,8.7,8.7,19.0,16.0,20.0,100501459
1611382766,1558,22,1436185282,6,5,13,,Witch Doctor,radiant,1,1,0.4,6.7,8.3,8.35,19.0,16.0,15.0,100501459
1611482042,4804,1,1436187539,26,15,25,,Witch Doctor,dire,0,0,0.4,7.7,8.5,9.25,26.0,16.0,25.0,100501459
1625838655,1949,1,1436658585,6,12,5,,Witch Doctor,dire,0,0,0.35,7.65,8.9,9.05,26.0,16.0,25.0,100501459
1662220248,3048,1,1437900706,8,16,14,,Witch Doctor,radiant,0,0,0.3,7.1,9.25,9.2,26.0,16.0,25.0,100501459
1698139117,3283,1,1439095594,9,10,12,,Witch Doctor,radiant,0,0,0.25,6.95,9.5,9.2,26.0,16.0,25.0,100501459
1698268666,2321,1,1439099297,0,4,5,,Witch Doctor,radiant,1,0,0.3,6.4,8.9,8.9,26.0,16.0,25.0,100501459
1701942781,2792,1,1439205943,10,12,14,,Witch Doctor,dire,0,0,0.3,6.6,8.95,9.25,26.0,16.0,25.0,100501459
1717235487,3772,1,1439682444,12,11,15,,Witch Doctor,radiant,1,0,0.35,6.85,8.9,9.55,26.0,16.0,25.0,100501459
1724095069,2041,1,1439899343,13,5,13,,Witch Doctor,dire,1,0,0.4,7.15,8.4,9.75,26.0,16.0,25.0,100501459
1726442705,2174,1,1439979808,6,13,2,,Witch Doctor,radiant,0,0,0.4,7.4,8.6,9.7,26.0,16.0,25.0,100501459
1742974321,3755,1,1440500867,11,8,23,,Witch Doctor,dire,1,0,0.45,7.75,8.7,10.3,26.0,16.0,25.0,100501459
1752282269,3041,1,1440802923,13,8,14,,Witch Doctor,dire,1,0,0.5,8.2,8.55,10.8,26.0,16.0,25.0,100501459
1753295727,2550,1,1440838223,14,8,12,,Witch Doctor,dire,1,0,0.55,8.45,8.35,11.0,26.0,16.0,25.0,100501459
1753416970,3226,1,1440841181,4,15,22,,Witch Doctor,radiant,0,0,0.55,8.4,8.7,11.6,26.0,16.0,25.0,100501459
1753815662,2855,22,1440850662,12,7,28,,Witch Doctor,dire,1,1,0.6,8.75,8.5,12.95,26.0,16.0,28.0,100501459
1759511507,2694,22,1441022571,10,4,9,,Weaver,radiant,1,1,0.6,9.05,8.4,12.8,26.0,16.0,28.0,100501459
1761945719,2011,1,1441109691,7,4,11,,Witch Doctor,radiant,1,0,0.6,9.3,8.55,13.15,26.0,16.0,28.0,100501459
1764142415,2100,1,1441198946,8,4,6,,Axe,radiant,1,0,0.6,9.15,8.55,12.7,26.0,16.0,28.0,100501459
1766027439,2014,1,1441273589,4,11,4,,Witch Doctor,dire,0,0,0.55,9.1,8.95,12.5,26.0,16.0,28.0,100501459
1766109548,2428,1,1441276260,5,14,12,,Witch Doctor,dire,0,0,0.55,9.2,9.3,12.95,26.0,16.0,28.0,100501459
1771491147,2509,1,1441455087,16,8,10,,Witch Doctor,dire,1,0,0.55,9.7,9.45,12.8,26.0,16.0,28.0,100501459
1774124672,1675,1,1441538152,7,8,3,,Witch Doctor,dire,0,0,0.55,8.75,9.1,11.7,16.0,16.0,28.0,100501459
1774207815,3003,1,1441540135,11,14,14,,Witch Doctor,radiant,0,0,0.55,9.0,9.2,12.15,16.0,16.0,28.0,100501459
1803102713,2939,1,1442621167,8,10,14,,Witch Doctor,dire,0,0,0.55,9.0,8.9,12.15,16.0,15.0,28.0,100501459
1805725099,2476,1,1442701005,8,7,6,,Witch Doctor,radiant,0,0,0.55,8.95,8.75,11.85,16.0,15.0,28.0,100501459
1807272541,2392,1,1442751479,2,13,3,,Witch Doctor,radiant,0,0,0.5,9.05,9.2,11.75,16.0,15.0,28.0,100501459
1809334968,3958,22,1442830015,9,11,21,,Witch Doctor,radiant,1,1,0.55,9.0,9.15,12.1,16.0,15.0,28.0,100501459
1809552530,3755,1,1442836945,18,9,14,,Weaver,dire,1,0,0.55,9.3,9.05,12.05,18.0,15.0,28.0,100501459
1811542065,2318,22,1442919048,7,11,10,,Witch Doctor,dire,0,1,0.5,9.0,9.35,11.9,18.0,15.0,28.0,100501459
1811680546,3255,1,1442923241,10,12,12,,Shadow Fiend,dire,0,0,0.5,9.2,9.3,12.4,18.0,15.0,28.0,100501459
1813814803,2777,1,1443008644,13,10,15,,Witch Doctor,dire,0,0,0.45,9.3,9.4,12.0,18.0,15.0,28.0,100501459
1822736290,2407,22,1443312483,3,7,7,,Witch Doctor,radiant,0,1,0.4,8.8,9.35,11.65,18.0,15.0,28.0,100501459
1822794678,1721,22,1443315782,4,4,15,,Witch Doctor,radiant,1,1,0.4,8.3,9.15,11.8,18.0,15.0,28.0,100501459
1824349256,2246,22,1443358512,3,8,10,,Witch Doctor,dire,1,1,0.45,8.25,8.8,11.2,18.0,14.0,28.0,100501459
1824493617,2864,22,1443361422,5,11,14,,Witch Doctor,dire,0,1,0.4,7.9,9.0,10.5,18.0,14.0,21.0,100501459
1835595902,3193,22,1443745861,7,11,13,,Witch Doctor,dire,0,1,0.35,7.75,9.35,10.7,18.0,14.0,21.0,100501459
1836912434,3636,1,1443789249,13,12,23,,Witch Doctor,dire,1,0,0.35,8.05,9.75,11.3,18.0,14.0,23.0,100501459
1844612289,3084,22,1444040202,5,11,19,,Witch Doctor,radiant,0,1,0.3,7.9,10.1,11.95,18.0,14.0,23.0,100501459
1851425241,1976,22,1444297925,5,1,14,,Axe,dire,1,1,0.35,7.95,9.6,12.45,18.0,14.0,23.0,100501459
1852955026,2139,22,1444348114,3,6,3,,Axe,dire,0,1,0.35,7.85,9.2,12.0,18.0,14.0,23.0,100501459
1853388136,3255,22,1444371461,10,15,19,,Witch Doctor,radiant,1,1,0.35,7.55,9.55,12.45,18.0,15.0,23.0,100501459
1855288910,2440,22,1444430332,6,5,12,,Witch Doctor,radiant,1,1,0.4,7.5,9.4,12.9,18.0,15.0,23.0,100501459
1855810026,2103,22,1444457603,6,6,12,,Witch Doctor,dire,1,1,0.45,7.25,9.0,12.8,18.0,15.0,23.0,100501459
1857893563,3695,22,1444514122,4,13,17,,Vengeful Spirit,dire,1,1,0.5,7.05,9.15,12.95,18.0,15.0,23.0,100501459
1858131249,1742,22,1444527582,4,3,5,,Witch Doctor,radiant,1,1,0.55,6.85,8.95,12.9,18.0,15.0,23.0,100501459
1858446477,1923,22,1444540103,5,1,15,,Witch Doctor,radiant,1,1,0.6,7.0,8.35,13.5,18.0,15.0,23.0,100501459
