match_id,duration,start_time,kills,deaths,assists,party_size,hero,team,win,ranked,avg_win_rate_20,avg_kills_20,avg_deaths_20,avg_assists_20,max_kills_20,max_deaths_20,max_assists_20
4187242955,3043,1540549449,6,12,5,,Lion,radiant,0,0,0.5,9.0,7.75,12.5,15.0,16.0,23.0
4187321235,2877,1540552974,10,8,9,,Viper,dire,1,0,0.55,9.0,7.6,12.35,15.0,16.0,23.0
4189400088,2329,1540638344,11,2,12,,Legion Commander,dire,1,0,0.55,9.2,7.2,11.85,15.0,16.0,23.0
4189492844,3923,1540641501,4,12,36,,Vengeful Spirit,radiant,1,0,0.55,8.7,7.6,13.0,15.0,16.0,36.0
4191328588,1931,1540723802,11,5,9,,Slark,radiant,1,0,0.6,9.0,7.55,12.7,15.0,16.0,36.0
4192945926,2028,1540809529,15,1,7,,Legion Commander,dire,1,0,0.65,9.45,7.45,12.7,15.0,16.0,36.0
4194407013,3616,1540891093,8,6,10,,Bristleback,radiant,1,0,0.65,9.5,7.35,12.25,15.0,16.0,36.0
4194495467,2630,1540895532,7,4,9,,Weaver,dire,0,0,0.6,9.1,7.25,11.55,15.0,16.0,36.0
4195981863,2912,1540977711,10,4,20,,Vengeful Spirit,dire,1,0,0.6,9.35,7.25,11.9,15.0,16.0,36.0
4196049867,2441,1540981155,1,6,10,,Lion,radiant,1,0,0.65,9.0,7.1,11.8,15.0,16.0,36.0
4197602949,2882,1541067131,5,16,10,,Bristleback,radiant,0,0,0.65,9.1,7.6,12.15,15.0,16.0,36.0
4199293294,3329,1541155456,12,10,10,,Viper,dire,0,1,0.6,9.2,7.5,12.15,15.0,16.0,36.0
4199391927,1975,1541159400,17,4,11,,Legion Commander,radiant,1,0,0.65,9.65,7.5,11.9,17.0,16.0,36.0
4200553841,3101,1541215063,9,9,9,,Legion Commander,dire,0,0,0.6,9.4,7.15,11.5,17.0,16.0,36.0
4200805082,2319,1541228116,9,9,20,,Silencer,dire,1,1,0.65,9.35,7.2,12.3,17.0,16.0,36.0
4201203316,3277,1541244141,10,14,9,,Viper,radiant,0,1,0.65,9.6,7.55,12.0,17.0,16.0,36.0
4201323580,1755,1541248034,11,0,12,,Legion Commander,radiant,1,1,0.65,9.45,6.95,11.75,17.0,16.0,36.0
4204217737,3023,1541375013,12,8,6,,Legion Commander,dire,0,1,0.65,9.65,6.95,11.85,17.0,16.0,36.0
4204335936,3542,1541385536,17,10,12,,Phantom Lancer,dire,0,1,0.6,9.9,7.25,11.8,17.0,16.0,36.0
4204454701,1438,1541394694,7,2,12,,Silencer,radiant,1,0,0.6,9.6,7.1,11.9,17.0,16.0,36.0
4204490163,2024,1541397122,8,5,11,,Viper,dire,1,0,0.65,9.7,6.75,12.2,17.0,16.0,36.0
4204805670,2654,1541414001,6,3,10,,Legion Commander,dire,1,0,0.65,9.5,6.5,12.25,17.0,16.0,36.0
4204883547,3834,1541417224,19,11,24,,Viper,dire,0,0,0.6,9.9,6.95,12.85,19.0,16.0,36.0
4205863874,1965,1541465575,6,4,4,,Viper,dire,1,0,0.6,10.0,6.55,11.25,19.0,16.0,24.0
4206006399,1577,1541477418,1,7,3,,Drow Ranger,radiant,0,0,0.55,9.5,6.65,10.95,19.0,16.0,24.0
4206038317,2342,1541479722,16,8,7,,Chaos Knight,radiant,1,1,0.55,9.55,7.0,10.95,19.0,16.0,24.0
4206113389,3627,1541484854,18,9,8,,Viper,dire,1,0,0.55,10.05,7.15,10.85,19.0,16.0,24.0
4206378987,3112,1541499717,7,8,13,,Medusa,radiant,0,0,0.55,10.05,7.35,11.05,19.0,16.0,24.0
4207823402,2544,1541582110,4,5,18,,Viper,radiant,1,0,0.55,9.75,7.4,10.95,19.0,16.0,24.0
4207890388,3030,1541585766,13,4,10,,Chaos Knight,radiant,1,0,0.55,10.35,7.3,10.95,19.0,16.0,24.0
4209364565,2928,1541670684,8,9,20,,Legion Commander,dire,1,0,0.6,10.5,6.95,11.45,19.0,14.0,24.0
4212179085,2420,1541823160,8,12,7,,Legion Commander,dire,0,0,0.6,10.3,7.05,11.3,19.0,14.0,24.0
4212226486,3355,1541826048,12,9,14,,Silencer,radiant,1,0,0.6,10.05,7.3,11.45,19.0,14.0,24.0
4212331373,2705,1541831675,14,6,17,,Viper,dire,1,1,0.65,10.3,7.15,11.85,19.0,14.0,24.0
4212405679,2434,1541835230,7,13,3,,Huskar,radiant,0,1,0.6,10.2,7.35,11.0,19.0,14.0,24.0
4212630724,2488,1541844737,7,3,16,,Silencer,dire,1,1,0.65,10.05,6.8,11.35,19.0,13.0,24.0
4212706469,3600,1541847740,12,7,18,,Viper,dire,0,0,0.6,10.1,7.15,11.65,19.0,13.0,24.0
4212828090,1807,1541851853,4,5,9,,Lion,dire,0,1,0.6,9.7,7.0,11.8,19.0,13.0,24.0
4212898689,1905,1541854146,1,8,11,,Bristleback,radiant,1,1,0.65,8.9,6.9,11.75,19.0,13.0,24.0
4212985938,2682,1541856791,13,10,10,,Phantom Lancer,radiant,0,1,0.6,9.2,7.3,11.65,19.0,13.0,24.0
4213175364,3210,1541862398,6,11,6,,Drow Ranger,dire,1,0,0.6,9.1,7.6,11.4,19.0,13.0,24.0
4213881955,2684,1541895211,19,4,13,,Weaver,dire,1,0,0.6,9.75,7.65,11.55,19.0,13.0,24.0
4213920303,3349,1541898395,8,6,15,,Phantom Lancer,radiant,1,0,0.65,9.2,7.4,11.1,19.0,13.0,20.0
4213973972,2886,1541902415,9,6,13,,Dragon Knight,radiant,1,0,0.65,9.35,7.5,11.55,19.0,13.0,20.0
4214557448,1397,1541930503,1,4,5,,Faceless Void,radiant,0,1,0.65,9.35,7.35,11.65,19.0,13.0,20.0
4214605742,2481,1541932346,9,5,7,,Lion,radiant,1,1,0.65,9.0,7.2,11.65,19.0,13.0,20.0
4214683960,3001,1541935236,15,9,9,,Viper,radiant,0,1,0.6,8.85,7.2,11.7,19.0,13.0,20.0
4214793782,3082,1541938893,13,9,17,,Sniper,radiant,1,1,0.65,9.15,7.25,11.9,19.0,13.0,20.0
4214921819,2342,1541942904,7,4,12,,Phantom Lancer,radiant,1,0,0.65,9.3,7.2,11.6,19.0,13.0,20.0
4216231906,3804,1542019163,12,8,6,,Viper,radiant,0,0,0.6,9.25,7.4,11.4,19.0,13.0,20.0
4216334594,2241,1542023931,9,3,11,,Weaver,dire,0,1,0.55,9.3,7.1,10.95,19.0,13.0,18.0
4216405277,2547,1542026706,15,7,12,,Viper,dire,0,1,0.55,9.65,6.85,11.2,19.0,13.0,18.0
4216496109,2366,1542029908,10,6,5,,Luna,radiant,0,1,0.5,9.55,6.7,10.75,19.0,13.0,18.0
4217616822,4333,1542100673,19,10,22,,Phantom Lancer,radiant,0,1,0.45,9.8,6.9,11.0,19.0,13.0,22.0
4217708440,3812,1542105734,10,13,35,,Silencer,radiant,1,1,0.5,9.95,6.9,12.6,19.0,13.0,35.0
4219079856,2467,1542187831,5,4,8,,Wraith King,radiant,1,1,0.5,9.85,6.95,12.2,19.0,13.0,35.0
4219134797,2516,1542190772,12,5,20,,Lion,radiant,1,1,0.55,9.85,6.85,12.3,19.0,13.0,35.0
4219236687,2924,1542195421,2,17,7,,Lion,radiant,0,1,0.55,9.75,7.45,12.2,19.0,17.0,35.0
4219333162,2185,1542199137,3,9,12,,Dragon Knight,dire,0,1,0.5,9.85,7.5,12.25,19.0,17.0,35.0
4219412603,2363,1542201932,12,3,10,,Legion Commander,dire,1,1,0.55,9.8,7.15,12.25,19.0,17.0,35.0
4222124328,2912,1542362993,6,7,12,,Viper,dire,0,1,0.5,9.8,6.95,12.55,19.0,17.0,35.0
4222198360,2676,1542366618,7,8,19,,Kunkka,dire,0,1,0.45,9.2,7.15,12.85,19.0,17.0,35.0
4223295832,3637,1542418245,17,6,12,,Chaos Knight,dire,1,1,0.45,9.65,7.15,12.7,19.0,17.0,35.0
4223857021,2209,1542448487,4,10,15,,Drow Ranger,radiant,1,1,0.45,9.4,7.35,12.8,19.0,17.0,35.0
4224029622,3591,1542455236,11,6,6,,Weaver,radiant,0,1,0.45,9.9,7.45,12.85,19.0,17.0,35.0
4225217931,2631,1542508024,5,4,10,,Medusa,radiant,1,0,0.45,9.7,7.4,13.0,19.0,17.0,35.0
4225707517,3028,1542532068,14,9,11,,Legion Commander,dire,0,1,0.45,9.65,7.4,13.1,19.0,17.0,35.0
4227396511,1829,1542620455,2,6,5,,Lion,dire,0,1,0.4,9.1,7.25,12.5,19.0,17.0,35.0
4227441986,2607,1542622917,17,5,6,,Legion Commander,radiant,1,1,0.4,9.6,7.3,12.2,19.0,17.0,35.0
4229210894,1587,1542707733,0,6,5,,Viper,radiant,0,1,0.4,9.0,7.2,12.15,19.0,17.0,35.0
4231121028,2180,1542794206,3,4,3,,Faceless Void,dire,0,1,0.4,8.7,7.25,11.75,19.0,17.0,35.0
4231185705,1508,1542796961,1,9,4,,Slark,dire,0,1,0.4,8.0,7.35,11.35,19.0,17.0,35.0
4232854205,2143,1542879956,6,2,8,,Faceless Void,radiant,0,1,0.4,7.8,7.15,11.5,19.0,17.0,35.0
4232910808,2846,1542882523,14,7,16,,Phantom Assassin,radiant,1,1,0.45,7.55,7.0,11.2,17.0,17.0,35.0
4235805664,1947,1543013937,7,3,8,,Phantom Assassin,dire,0,1,0.4,7.4,6.5,9.85,17.0,17.0,20.0
4236162596,2399,1543037348,12,5,7,,Juggernaut,radiant,1,1,0.4,7.75,6.55,9.8,17.0,17.0,20.0
4236229325,3083,1543040360,10,7,8,,Sniper,radiant,0,1,0.35,7.65,6.65,9.2,17.0,17.0,19.0
4236571827,1970,1543053726,9,0,9,,Slark,radiant,1,1,0.4,8.0,5.8,9.3,17.0,10.0,19.0
4236657051,2089,1543056771,2,8,2,,Lion,radiant,0,1,0.4,7.95,5.75,8.8,17.0,10.0,19.0
4236739634,1988,1543059442,0,6,8,,Silencer,dire,0,1,0.35,7.35,5.9,8.7,17.0,10.0,19.0
4238065845,2634,1543112243,3,4,20,,Slark,radiant,1,1,0.4,7.2,5.75,9.1,17.0,10.0,20.0
4238765248,2544,1543141597,14,3,16,,Lion,radiant,1,1,0.45,7.55,5.5,8.95,17.0,10.0,20.0
4239936389,2730,1543187826,6,4,12,,Phantom Lancer,radiant,0,1,0.4,7.0,5.4,8.95,17.0,10.0,20.0
4240056518,2311,1543198634,9,3,17,,Luna,dire,1,1,0.4,7.25,5.05,9.05,17.0,9.0,20.0
4240122777,2455,1543203833,3,6,8,,Bounty Hunter,dire,0,1,0.4,6.85,5.05,9.15,17.0,9.0,20.0
4240161639,2444,1543206743,14,2,13,,Chaos Knight,dire,1,1,0.4,7.3,4.95,9.3,17.0,9.0,20.0
4240474838,2890,1543225925,5,15,9,,Luna,radiant,0,1,0.4,6.85,5.25,9.2,17.0,15.0,20.0
4242035062,2369,1543311178,1,5,9,,Medusa,dire,0,1,0.4,6.8,5.2,9.4,17.0,15.0,20.0
4242091217,3351,1543314111,8,4,11,,Silencer,radiant,0,1,0.35,6.35,5.15,9.65,14.0,15.0,20.0
4245182488,2429,1543488604,9,5,19,,Viper,dire,1,1,0.4,6.8,5.1,10.35,14.0,15.0,20.0
4246738235,1464,1543573157,9,2,7,,Legion Commander,radiant,1,1,0.45,7.1,5.0,10.55,14.0,15.0,20.0
4250683792,2466,1543746566,8,5,4,,Legion Commander,dire,0,1,0.45,7.45,4.8,10.55,14.0,15.0,20.0
4252381231,2179,1543832214,1,5,6,,Sniper,radiant,0,1,0.45,7.2,4.95,10.45,14.0,15.0,20.0
4253900707,3915,1543916163,10,8,21,,Legion Commander,dire,1,1,0.45,7.0,5.0,10.7,14.0,15.0,21.0
4259822016,2121,1544230125,6,5,16,,Silencer,radiant,1,1,0.5,6.95,5.1,11.1,14.0,15.0,21.0
4260020593,2462,1544245130,15,0,13,,Anti-Mage,dire,1,1,0.5,7.1,4.85,11.4,15.0,15.0,21.0
4260109555,2790,1544249972,4,5,14,,Lion,radiant,1,1,0.55,6.8,4.75,11.7,15.0,15.0,21.0
4260175997,1691,1544253162,6,4,11,,Windranger,radiant,1,1,0.55,6.65,4.95,11.8,15.0,15.0,21.0
4260223247,2401,1544255310,5,6,9,,Windranger,dire,0,1,0.55,6.8,4.85,12.15,15.0,15.0,21.0
4260287976,1910,1544258123,7,7,7,,Silencer,dire,0,1,0.55,7.15,4.9,12.1,15.0,15.0,21.0
4260342998,2521,1544260486,6,6,16,,Legion Commander,radiant,1,1,0.55,7.3,5.0,11.9,15.0,15.0,21.0
4261727999,1841,1544319687,5,3,8,,Lion,radiant,1,1,0.55,6.85,5.0,11.5,15.0,15.0,21.0
4261761766,3593,1544322165,12,11,16,,Phantom Lancer,dire,0,1,0.55,7.15,5.35,11.7,15.0,15.0,21.0
4262390606,3433,1544351585,12,14,12,,Chaos Knight,radiant,0,1,0.5,7.3,5.9,11.45,15.0,15.0,21.0
4263962080,3206,1544436873,7,9,15,,Silencer,radiant,1,1,0.55,7.5,6.05,11.8,15.0,15.0,21.0
4265525226,2771,1544527154,16,8,15,,Axe,radiant,1,1,0.55,7.6,6.35,11.9,16.0,15.0,21.0
4268391275,2955,1544694767,11,12,18,,Lion,dire,1,1,0.6,7.9,6.2,12.35,16.0,14.0,21.0
4271168636,2544,1544840799,6,8,17,,Silencer,radiant,1,1,0.65,8.15,6.35,12.75,16.0,14.0,21.0
4271324186,2828,1544850413,12,8,11,,Viper,radiant,1,1,0.7,8.35,6.55,12.75,16.0,14.0,21.0
4271403402,2894,1544854203,9,4,7,,Legion Commander,radiant,1,1,0.7,8.35,6.5,12.15,16.0,14.0,21.0
4271637161,2698,1544864259,11,4,13,,Sniper,radiant,1,1,0.7,8.45,6.6,12.45,16.0,14.0,21.0
4271773568,2875,1544869724,15,6,20,,Chaos Knight,radiant,1,1,0.75,8.8,6.65,13.25,16.0,14.0,21.0
4273013663,2190,1544919487,5,6,26,,Silencer,radiant,1,1,0.8,9.0,6.7,14.25,16.0,14.0,26.0
4273744233,2412,1544955922,9,7,18,,Slark,dire,1,1,0.8,8.95,6.65,14.1,16.0,14.0,26.0
4276895018,2441,1545123426,10,14,4,,Huskar,radiant,0,1,0.75,9.15,7.1,13.5,16.0,14.0,26.0
4278564728,2928,1545214709,7,12,11,,Windranger,radiant,0,1,0.7,8.75,7.7,13.4,16.0,14.0,26.0
4292630019,3502,1545739048,4,11,22,,Lion,radiant,0,1,0.65,8.75,8.0,13.8,16.0,14.0,26.0
4293898470,1718,1545788632,2,7,6,,Legion Commander,dire,0,1,0.6,8.55,8.15,13.55,16.0,14.0,26.0
4293946870,2341,1545791556,9,5,10,,Viper,radiant,1,1,0.65,8.75,8.1,13.6,16.0,14.0,26.0
4294175299,1893,1545803490,1,2,1,,Anti-Mage,dire,0,1,0.65,8.45,7.85,13.3,16.0,14.0,26.0
4294509450,2627,1545817882,3,2,24,,Silencer,radiant,1,1,0.65,8.3,7.65,13.7,16.0,14.0,26.0
4295841350,2799,1545865762,9,8,17,,Silencer,dire,0,1,0.6,8.5,7.9,14.15,16.0,14.0,26.0
4295950611,2055,1545873389,5,6,7,,Anti-Mage,radiant,0,1,0.6,8.15,7.65,13.7,16.0,14.0,26.0
4295989146,2418,1545875836,7,6,12,,Juggernaut,radiant,1,1,0.65,7.9,7.25,13.7,16.0,14.0,26.0
4296613624,2068,1545906165,2,8,3,,Ogre Magi,dire,0,1,0.6,7.65,7.2,13.1,16.0,14.0,26.0
4296674099,1904,1545908641,7,2,13,,Weaver,dire,1,1,0.6,7.2,6.9,13.0,15.0,14.0,26.0
4298231372,2628,1545975197,5,6,16,,Wraith King,radiant,1,1,0.6,6.9,6.6,12.9,15.0,14.0,26.0
4298306969,3099,1545978897,14,11,12,,Viper,dire,1,1,0.6,7.3,6.75,12.65,15.0,14.0,26.0
4298531989,3011,1545988663,10,9,18,,Sniper,radiant,1,1,0.6,7.2,6.8,13.0,15.0,14.0,26.0
4298645982,2680,1545993230,15,6,13,,Legion Commander,dire,1,1,0.6,7.5,6.9,13.3,15.0,14.0,26.0
4326722546,2998,1547198027,1,11,13,,Lion,radiant,0,1,0.55,7.0,7.25,13.3,15.0,14.0,26.0
4328335214,1728,1547262277,1,6,1,,Luna,dire,0,1,0.5,6.3,7.25,12.35,15.0,14.0,26.0
4328441777,1529,1547267695,6,7,7,,Faceless Void,radiant,0,1,0.45,6.35,7.3,11.4,15.0,14.0,24.0
4328485093,2873,1547269662,3,6,14,,Silencer,radiant,0,1,0.4,6.05,7.25,11.2,15.0,14.0,24.0
4328820564,1644,1547281951,5,0,10,,Wraith King,radiant,1,1,0.45,5.8,6.55,11.5,15.0,12.0,24.0
4328884518,1733,1547284104,10,1,10,,Legion Commander,dire,1,1,0.5,5.95,6.0,11.45,15.0,11.0,24.0
4328949731,2449,1547286302,3,9,8,,Juggernaut,radiant,0,1,0.5,5.9,5.9,10.75,15.0,11.0,24.0
4329037987,2439,1547289205,7,3,19,,Silencer,dire,1,1,0.55,6.15,5.7,11.4,15.0,11.0,24.0
4330467339,3812,1547334706,11,9,18,,Legion Commander,dire,0,1,0.5,6.25,5.9,11.8,15.0,11.0,24.0
4331475399,2614,1547375732,7,7,7,,Juggernaut,radiant,1,1,0.55,6.55,6.15,12.1,15.0,11.0,24.0
4333550685,2439,1547461888,2,3,19,,Silencer,dire,1,1,0.55,6.5,6.2,11.85,15.0,11.0,19.0
4335500386,2463,1547544902,5,7,10,,Legion Commander,radiant,0,1,0.55,6.3,6.15,11.5,15.0,11.0,19.0
4335604250,1725,1547548737,5,1,14,,Chaos Knight,dire,1,1,0.6,6.3,5.9,11.85,15.0,11.0,19.0
4337643655,3376,1547630058,20,4,22,,Viper,radiant,1,1,0.6,6.95,5.8,12.35,20.0,11.0,22.0
4339744896,1783,1547713012,3,3,11,,Chaos Knight,radiant,1,1,0.65,7.0,5.55,12.75,20.0,11.0,22.0
4339802732,1890,1547715211,9,2,22,,Viper,dire,1,1,0.65,7.1,5.55,13.2,20.0,11.0,22.0
4339874413,2137,1547717830,1,10,5,,Slark,dire,0,1,0.6,6.9,5.75,12.65,20.0,11.0,22.0
4342105499,2177,1547803376,5,3,18,,Silencer,dire,1,1,0.6,6.45,5.35,12.95,20.0,11.0,22.0
4342258818,2976,1547808666,8,10,20,,Lion,dire,0,1,0.55,6.35,5.4,13.05,20.0,11.0,22.0
4342419269,1528,1547812724,13,2,10,,Phantom Assassin,radiant,1,1,0.55,6.25,5.2,12.9,20.0,11.0,22.0
4343720880,2527,1547850810,3,10,9,,Medusa,dire,0,1,0.55,6.35,5.15,12.7,20.0,10.0,22.0
4343784233,1679,1547855434,3,9,3,,Drow Ranger,radiant,0,1,0.55,6.45,5.3,12.8,20.0,10.0,22.0
4344116781,2357,1547873373,4,8,3,,Viper,dire,0,1,0.55,6.35,5.35,12.6,20.0,10.0,22.0
4344194349,2586,1547876312,5,9,16,,Legion Commander,dire,1,1,0.6,6.45,5.5,12.7,20.0,10.0,22.0
4344308100,2256,1547880153,2,4,13,,Silencer,dire,1,1,0.6,6.3,5.7,12.85,20.0,10.0,22.0
4346883120,2100,1547957607,0,8,2,,Silencer,dire,0,1,0.55,5.8,6.05,12.45,20.0,10.0,22.0
4346954377,1972,1547960337,1,7,4,,Lion,dire,0,1,0.55,5.7,5.95,12.25,20.0,10.0,22.0
4347456112,2608,1547974737,7,6,11,,Silencer,radiant,0,1,0.5,5.7,6.1,11.85,20.0,10.0,22.0
4347646441,3065,1547979676,9,11,20,,Legion Commander,radiant,0,1,0.5,5.6,6.2,11.95,20.0,11.0,22.0
4350007054,2962,1548060469,8,8,9,,Chaos Knight,radiant,1,1,0.5,5.65,6.25,12.05,20.0,11.0,22.0
4350170342,2107,1548065257,15,4,10,,Drow Ranger,dire,1,1,0.5,6.3,6.3,11.6,20.0,11.0,22.0
4352510403,1900,1548146626,5,4,8,,Viper,radiant,0,1,0.5,6.3,6.15,11.5,20.0,11.0,22.0
4352581169,2371,1548149154,5,4,11,,Wraith King,dire,0,1,0.45,6.3,6.3,11.35,20.0,11.0,22.0
4352662046,2940,1548152065,8,8,10,,Drow Ranger,dire,1,1,0.45,5.7,6.5,10.75,15.0,11.0,22.0
4355072534,4494,1548236658,11,7,28,,Silencer,radiant,0,1,0.4,6.1,6.7,11.6,15.0,11.0,28.0
4356583110,1925,1548278367,15,4,11,,Sniper,radiant,1,1,0.4,6.4,6.8,11.05,15.0,11.0,28.0
4356655011,2323,1548282561,5,5,15,,Silencer,radiant,1,1,0.45,6.6,6.55,11.55,15.0,11.0,28.0
4356697491,3104,1548285483,20,4,8,,Phantom Lancer,radiant,1,1,0.45,7.35,6.6,11.05,20.0,11.0,28.0
4356759353,1970,1548290062,14,10,6,,Huskar,radiant,0,1,0.45,7.65,6.6,10.35,20.0,11.0,28.0
4356821747,3565,1548294258,14,12,18,,Lion,radiant,0,1,0.4,7.7,7.1,10.75,20.0,12.0,28.0
4357088112,3092,1548307333,6,9,10,,Lion,radiant,0,1,0.4,7.85,7.05,10.8,20.0,12.0,28.0
4357536253,2142,1548323051,10,4,24,,Vengeful Spirit,radiant,1,1,0.45,8.2,6.8,11.85,20.0,12.0,28.0
4357662848,2046,1548326891,7,5,13,,Lion,radiant,1,1,0.5,8.35,6.65,12.35,20.0,12.0,28.0
4360107713,3333,1548413562,3,6,29,,Vengeful Spirit,radiant,0,1,0.45,8.25,6.5,13.0,20.0,12.0,29.0
4361903578,2594,1548469213,10,5,18,,Juggernaut,radiant,1,1,0.45,8.65,6.55,13.25,20.0,12.0,29.0
4361980429,2154,1548472363,11,6,11,,Drow Ranger,radiant,1,1,0.5,9.2,6.45,13.7,20.0,12.0,29.0
4362424501,2885,1548486167,11,11,18,,Drow Ranger,dire,1,1,0.55,9.7,6.65,14.4,20.0,12.0,29.0
4363025425,2235,1548501308,14,2,16,,Viper,radiant,1,1,0.6,10.05,6.45,14.65,20.0,12.0,29.0
4364874534,2087,1548543617,3,3,9,,Viper,dire,1,1,0.65,9.75,6.05,14.1,20.0,12.0,29.0
4364921627,2573,1548546215,4,9,17,,Vengeful Spirit,dire,1,1,0.65,9.55,6.1,14.5,20.0,12.0,29.0
4364979168,2723,1548549596,6,9,9,,Legion Commander,radiant,0,1,0.6,9.1,6.35,14.45,20.0,12.0,29.0
4366188928,2183,1548584014,2,7,7,,Viper,radiant,0,1,0.6,8.95,6.5,14.4,20.0,12.0,29.0
4366304828,3079,1548586686,16,10,18,,Viper,dire,1,1,0.65,9.5,6.8,14.75,20.0,12.0,29.0
4368011923,1726,1548629679,8,3,5,,Chaos Knight,dire,1,1,0.65,9.5,6.55,14.5,20.0,12.0,29.0
4368077424,1581,1548633511,0,6,3,,Drow Ranger,radiant,0,1,0.65,8.95,6.5,13.25,20.0,12.0,29.0
4368934925,1969,1548666547,5,5,4,,Wraith King,dire,0,1,0.6,8.45,6.55,12.9,20.0,12.0,29.0
4369019683,2486,1548669116,2,4,19,,Ogre Magi,dire,1,1,0.6,8.3,6.5,13.1,20.0,12.0,29.0
4371745549,3415,1548753773,8,12,17,,Lion,dire,1,1,0.6,7.7,6.9,13.55,16.0,12.0,29.0
4371883298,2633,1548757755,12,13,21,,Lion,radiant,1,1,0.65,7.6,7.05,14.3,16.0,13.0,29.0
4374700066,1887,1548846119,7,7,8,,Chaos Knight,dire,0,1,0.65,7.25,6.8,13.8,16.0,13.0,29.0
4377186982,2172,1548925248,3,8,11,,Lion,radiant,0,1,0.65,7.1,6.75,13.85,16.0,13.0,29.0
4377292106,2595,1548928266,6,5,8,,Lion,radiant,0,1,0.6,6.9,6.8,13.05,16.0,13.0,29.0
4377401122,1596,1548931336,1,5,6,,Anti-Mage,radiant,0,1,0.55,6.6,6.8,12.7,16.0,13.0,29.0
4380053171,1959,1549010557,3,12,9,,Viper,radiant,0,1,0.55,6.6,7.1,11.7,16.0,13.0,21.0
4380135839,2757,1549012828,20,5,7,,Legion Commander,radiant,1,1,0.55,7.1,7.1,11.15,20.0,13.0,21.0
4380290847,2800,1549017117,6,9,8,,Lion,radiant,0,1,0.5,6.85,7.25,11.0,20.0,13.0,21.0
4380453141,2836,1549021133,9,5,4,,Lifestealer,dire,1,1,0.5,6.75,6.95,10.3,20.0,13.0,21.0
4381750438,2828,1549049264,8,5,8,,Naga Siren,radiant,1,1,0.5,6.45,7.1,9.9,20.0,13.0,21.0
4382050926,2346,1549062767,9,2,4,,Chaos Knight,dire,1,1,0.5,6.75,7.05,9.65,20.0,13.0,21.0
4382106573,3283,1549066419,4,11,19,,Lion,radiant,0,1,0.45,6.75,7.15,9.75,20.0,13.0,21.0
4382169034,2194,1549070277,5,5,9,,Vengeful Spirit,radiant,0,1,0.45,6.7,6.95,9.75,20.0,13.0,21.0
4382529454,2094,1549084752,6,5,6,,Silencer,dire,0,1,0.45,6.9,6.85,9.7,20.0,13.0,21.0
4382618494,2164,1549087431,11,4,9,,Silencer,radiant,1,1,0.45,6.65,6.55,9.25,20.0,13.0,21.0
4385337299,1725,1549156906,11,2,13,,Viper,radiant,1,1,0.45,6.8,6.5,9.65,20.0,13.0,21.0
4385395940,2246,1549159694,3,8,18,,Terrorblade,radiant,1,1,0.5,6.95,6.6,10.4,20.0,13.0,21.0
4386587436,2599,1549189582,12,4,8,,Sniper,dire,0,1,0.5,7.3,6.55,10.6,20.0,13.0,21.0
4388485948,3252,1549229999,8,7,9,,Legion Commander,dire,0,1,0.45,7.6,6.7,10.1,20.0,13.0,21.0
4388626634,3194,1549237603,9,4,19,,Lion,dire,1,1,0.45,7.65,6.3,10.2,20.0,13.0,21.0
4388689661,1840,1549241570,3,3,11,,Vengeful Spirit,radiant,1,1,0.45,7.2,5.8,9.7,20.0,12.0,19.0
4388731810,3484,1549243933,4,7,19,,Silencer,dire,1,1,0.5,7.05,5.8,10.25,20.0,12.0,19.0
4388822370,2440,1549248268,4,5,16,,Phantom Lancer,radiant,0,1,0.5,7.1,5.65,10.5,20.0,12.0,19.0
4388979696,2131,1549254637,3,2,13,,Wraith King,radiant,1,1,0.55,6.95,5.5,10.75,20.0,12.0,19.0
4389075272,2302,1549257868,4,6,10,,Viper,radiant,0,1,0.55,7.1,5.55,10.95,20.0,12.0,19.0
4389499581,2387,1549269375,3,5,16,,Silencer,dire,1,1,0.6,7.1,5.2,11.3,20.0,11.0,19.0
4392041076,2511,1549345339,7,5,8,,Lion,dire,1,1,0.6,6.45,5.2,11.35,12.0,11.0,19.0
4392769214,2190,1549362344,5,3,12,,Anti-Mage,radiant,1,1,0.65,6.4,4.9,11.55,12.0,11.0,19.0
4395487936,2099,1549443815,5,8,4,,Lion,radiant,0,1,0.6,6.2,5.05,11.55,12.0,11.0,19.0
4395581324,2170,1549446433,8,2,10,,Drow Ranger,radiant,1,1,0.6,6.2,4.9,11.65,12.0,11.0,19.0
4398434437,2305,1549529426,6,4,11,,Lion,dire,0,1,0.55,6.05,5.0,12.0,12.0,11.0,19.0
4398557251,3009,1549532320,5,5,10,,Lion,radiant,0,1,0.55,6.1,4.7,11.55,12.0,8.0,19.0
4401715108,2461,1549621405,8,6,20,,Chaos Knight,dire,1,1,0.6,6.25,4.75,12.1,12.0,8.0,20.0
4401845942,2763,1549624550,6,6,8,,Sniper,dire,0,1,0.6,6.25,4.8,12.2,12.0,8.0,20.0
4402006322,2468,1549627975,6,6,10,,Drow Ranger,dire,0,1,0.55,6.0,4.9,12.25,12.0,8.0,20.0
4403772002,2340,1549678863,10,3,10,,Anti-Mage,dire,1,1,0.55,5.95,4.95,12.1,12.0,8.0,20.0
4403996616,1924,1549687222,3,8,9,,Lion,radiant,0,1,0.5,5.95,4.95,11.65,12.0,8.0,20.0
4404074905,1913,1549689545,0,4,4,,Drow Ranger,radiant,0,1,0.5,5.35,4.95,11.45,10.0,8.0,20.0
